【西皮导板】,0,47.3131868468505
【西皮原板】,48.611618244363356,150.6466595169117
【西皮二六】,150.6466595169117,159.48346536576037
【西皮流水】,159.48346536576037,205.33361693068147
【西皮散板】,206.24251890894047,230.20297052154194
